file,nomSociete,evaluation,capitalDetenu,nombreParts,remuneration
04fb8fa7-fca9-4fc2-8c53-5f56e22a1740-20171221.xml,LCL AUTOCALL,41692,0,413,- 213
04fb8fa7-fca9-4fc2-8c53-5f56e22a1740-20171221.xml,LCL ACTIONS FRANCE,7609,0,32,484
04fb8fa7-fca9-4fc2-8c53-5f56e22a1740-20171221.xml,LCL ACTION EURO D FCP 3 DEC,7775,0,54,500
04fb8fa7-fca9-4fc2-8c53-5f56e22a1740-20171221.xml,"LCL AC MONDE HORS EUR,FCP",11340,0,104,2838
04fb8fa7-fca9-4fc2-8c53-5f56e22a1740-20171221.xml,CPR SILVER AGE P FCP,9945,0,4,1402
04fb8fa7-fca9-4fc2-8c53-5f56e22a1740-20171221.xml,CPR CROISS.DYNAMIQUE,581,0,6,"9,78"
04fb8fa7-fca9-4fc2-8c53-5f56e22a1740-20171221.xml,CENTIFOLIA C FCP,1774,0,6,- 680
04fb8fa7-fca9-4fc2-8c53-5f56e22a1740-20171221.xml,BFT FRANCE FUTUR E-C SI,2133,0,20,- 307
04fb8fa7-fca9-4fc2-8c53-5f56e22a1740-20171221.xml,AMUNDI ACTIONS PME C FCP 3DEC,2213,0,2,79
04fb8fa7-fca9-4fc2-8c53-5f56e22a1740-20171221.xml,AMUNDI ACT RESTRUCT PC 3 DEC,2041,0,4,- 78
04fb8fa7-fca9-4fc2-8c53-5f56e22a1740-20171221.xml,SCI          [Données non publiées],15000,10,10,0
051fbeb7-575d-4a6f-82d1-cc9b3edadffe-20171221.xml,ENGIE,152,,13,0
051fbeb7-575d-4a6f-82d1-cc9b3edadffe-20171221.xml,AMUNDI,13568,,210,0
051fbeb7-575d-4a6f-82d1-cc9b3edadffe-20171221.xml,SCGPBDF,0,66,25,112500
0534b9f5-9a8f-4123-891b-d58c3950219b-20171221.xml,SARL VARIANCE,754,4,4,"Voir activité professionnelle pour salaires 2015, 2016 et 2017"
0534b9f5-9a8f-4123-891b-d58c3950219b-20171221.xml,Les Fontainiers de Paris,0,25,51,0
0534b9f5-9a8f-4123-891b-d58c3950219b-20171221.xml,SEMO,11298,42,109,0
0538ccb7-8a6e-4e9d-a45b-082ecdda89ee-20171221.xml,SCI         [Données non publiées],274,90,18,0
0538ccb7-8a6e-4e9d-a45b-082ecdda89ee-20171221.xml,EURL Pharmacie IMBERT,1176754,100,27347,0
0538ccb7-8a6e-4e9d-a45b-082ecdda89ee-20171221.xml,SELARL Pharmacie          [Données non publiées],1000,0,1,100 €
0547b18e-bdc8-4f49-9482-262e48b7c8ba-20171221.xml,SCI          [Données non publiées],274,90,18,0
0547b18e-bdc8-4f49-9482-262e48b7c8ba-20171221.xml,EURL Pharmacie IMBERT,1176754,100,27347,54 000 €
0547b18e-bdc8-4f49-9482-262e48b7c8ba-20171221.xml,SELARL Pharmacie         [Données non publiées],1000,0,1,100 €
05538c29-2747-454c-a09a-ff22fa75b707-20171221.xml,M2S,4000,50,500,48000 € net annuel
0557c24f-62af-420d-9aa2-562593798d78-20171221.xml,ARC MANAGEMENT,10357274,16,234808,2021 : 56 354 16 CALCUL : 234 808 X 0 24 = 56 353 92 (MONTANT BRUT) MONTANT NET AVEC OPTION PRELEVEMENT LIBERATOIRE DE 30 % : 56 353 92 X 0 7 = 39 447 74
0557c24f-62af-420d-9aa2-562593798d78-20171221.xml,SCI         [Données non publiées],1612,0,2,0
0557c24f-62af-420d-9aa2-562593798d78-20171221.xml,Caisse d'épargne,300,,0,0
0562247b-ff4a-4061-9418-a181e22dd6d4-20171221.xml,[Données non publiées],84554,50,75,0 €
057ee29e-2fb6-4fa9-b4fa-3847443817ae-20171221.xml,sci         [Données non publiées],97648,100,1,pas de rémunération
05a293d3-ece5-467f-8f69-4fd44793be5c-20171221.xml,SCI          [Données non publiées],1200,1,1,0
05a293d3-ece5-467f-8f69-4fd44793be5c-20171221.xml,[Données non publiées],558,13,67,0
05c9c89b-3789-463e-af24-42223dc475ea-20171221.xml,crédit agricole          [Données non publiées],30,,1,Néant
05c9d411-6424-47eb-8417-dd54a194f17c-20171221.xml,SCI          [Données non publiées],990,100,99,0
05c9d411-6424-47eb-8417-dd54a194f17c-20171221.xml,ET ACT France C 4D,47857,,2368,0
05c9d411-6424-47eb-8417-dd54a194f17c-20171221.xml,ETOIL EUR AC 03 29,5022,,49,0
05d3b655-e7dd-4895-8018-37489369e0df-20171221.xml,Les Caves du Madet / le Caviste de Billom,250,1,1,0
05f1e65a-082e-4ae8-af40-285080e72e47-20171221.xml,SCI         [Données non publiées],62000,37,375,771
05f1e65a-082e-4ae8-af40-285080e72e47-20171221.xml,[Données non publiées],62000,30,501,199
05f1e65a-082e-4ae8-af40-285080e72e47-20171221.xml,[Données non publiées],280000,40,40,13298
05f1e65a-082e-4ae8-af40-285080e72e47-20171221.xml,[Données non publiées],200000,50,50,9423
0612f784-c21b-4405-b40e-6cdf2c5167e7-20171221.xml,Orchidees Phil Vacherot Lecoufle,400000,50,1885,12000€
0617d441-c6cc-4c4c-8a62-3f0af9e84a98-20171221.xml,SCI          [Données non publiées],8000,10,10,0
0617d441-c6cc-4c4c-8a62-3f0af9e84a98-20171221.xml,SCI          [Données non publiées],140000,50,16000,0
0617d441-c6cc-4c4c-8a62-3f0af9e84a98-20171221.xml,SCA LEADER INVESTISSEMENTS,3025,1,500,0
0617d441-c6cc-4c4c-8a62-3f0af9e84a98-20171221.xml,SECTION PALOISE SASP,32000,0,1268,0
0617d441-c6cc-4c4c-8a62-3f0af9e84a98-20171221.xml,AVIRON BAYONNAIS SASP,1200,0,1030,0
0636fae2-7968-43cb-b4c0-cbf47770f419-20171221.xml,EURL AT CONSEIL,500,100,500,0
0683073e-8994-47a5-8f29-13b6baa41215-20171221.xml,SCI          [Données non publiées],125000,50,50,0
069e497f-f067-47e4-a6fe-6b1663f33b08-20171221.xml,SAS HOPKINS & HOPKINS,1000,100,1000,Néant
06aad3cf-e488-4cf7-83f5-24857c62323d-20171221.xml,LACLAREE,129390,3,10000,néant
06aad3cf-e488-4cf7-83f5-24857c62323d-20171221.xml,Alstom,548,,32,néant
06aad3cf-e488-4cf7-83f5-24857c62323d-20171221.xml,Bouygues SA,356728,0,11808,Néant
06aad3cf-e488-4cf7-83f5-24857c62323d-20171221.xml,SCI          [Données non publiées],231978,37,3772,Néant
06aad3cf-e488-4cf7-83f5-24857c62323d-20171221.xml,Sedrim 12,0,0,1,0
06aad3cf-e488-4cf7-83f5-24857c62323d-20171221.xml,Fleur de café,0,0,1,0
06aad3cf-e488-4cf7-83f5-24857c62323d-20171221.xml,SAS Les Angéliques,0,0,1,0
06aee6a4-256f-4240-8f46-2a72d2f91e4f-20171221.xml,SEML DU PLATEAU,100,1,1,100€ annuels (voir commentaire)
06b64fe4-42a7-4779-b265-fb6f0d778a38-20171221.xml,AIR FRANCE KLM,47,,11,0
06b64fe4-42a7-4779-b265-fb6f0d778a38-20171221.xml,Crédit Agricole SA,1138,,11,0
06b64fe4-42a7-4779-b265-fb6f0d778a38-20171221.xml,ENGIE,107,,8,0
06b64fe4-42a7-4779-b265-fb6f0d778a38-20171221.xml,ADP,490,,4,0
06b64fe4-42a7-4779-b265-fb6f0d778a38-20171221.xml,ORANGE,106,,11,0
0705833c-ab4c-4052-ada8-c14da48bf9ae-20171221.xml,Air liquide,6354,0,45,"121,50"
0705833c-ab4c-4052-ada8-c14da48bf9ae-20171221.xml,Alstom,4535,0,100,?
0705833c-ab4c-4052-ada8-c14da48bf9ae-20171221.xml,Axa,4648,0,270,"197,10"
0705833c-ab4c-4052-ada8-c14da48bf9ae-20171221.xml,Bouygues,3992,0,125,"212,50"
0705833c-ab4c-4052-ada8-c14da48bf9ae-20171221.xml,Carrefour,3867,0,275,"63,25"
0705833c-ab4c-4052-ada8-c14da48bf9ae-20171221.xml,Danone,4030,0,70,147
0705833c-ab4c-4052-ada8-c14da48bf9ae-20171221.xml,Orange,4278,0,450,90
0705833c-ab4c-4052-ada8-c14da48bf9ae-20171221.xml,Saint-Gobain,4004,0,110,"146,30"
0705833c-ab4c-4052-ada8-c14da48bf9ae-20171221.xml,Sanofi,4880,0,55,"173,25"
0705833c-ab4c-4052-ada8-c14da48bf9ae-20171221.xml,Suez,2626,0,175,"78,75"
0705833c-ab4c-4052-ada8-c14da48bf9ae-20171221.xml,Total SE,4039,0,125,85
0705833c-ab4c-4052-ada8-c14da48bf9ae-20171221.xml,Part B Caisse Crédit Mutuel de Nuits-Saint-Georges,50000,,50000,?
070ad703-2cfc-4d29-8ccd-35a2d258f8bb-20171221.xml,L'OREAL,31567,,84,PEA
070ad703-2cfc-4d29-8ccd-35a2d258f8bb-20171221.xml,AXA,769,,36,PEA
070ad703-2cfc-4d29-8ccd-35a2d258f8bb-20171221.xml,TOTAL,5036,,132,PEA
070ad703-2cfc-4d29-8ccd-35a2d258f8bb-20171221.xml,LVMH,62823,,95,PEA
070ad703-2cfc-4d29-8ccd-35a2d258f8bb-20171221.xml,THALES,6022,,70,PEA
070ad703-2cfc-4d29-8ccd-35a2d258f8bb-20171221.xml,ALSTOM,85,,2,PEA
070ad703-2cfc-4d29-8ccd-35a2d258f8bb-20171221.xml,APERAM,216,,5,PEA
070ad703-2cfc-4d29-8ccd-35a2d258f8bb-20171221.xml,ARCELORMITTAL,930,,36,PEA
070ad703-2cfc-4d29-8ccd-35a2d258f8bb-20171221.xml,NOKIA,306,,68,PEA
070ad703-2cfc-4d29-8ccd-35a2d258f8bb-20171221.xml,PERNOD RICARD,11980,,64,PEA
070ad703-2cfc-4d29-8ccd-35a2d258f8bb-20171221.xml,L'OREAL,11274,,30,PORTE FEUILLE D'ACTIONS
070ad703-2cfc-4d29-8ccd-35a2d258f8bb-20171221.xml,AXA,2138,,100,PORTE FEUILLE D'ACTIONS
070ad703-2cfc-4d29-8ccd-35a2d258f8bb-20171221.xml,VINCI,8999,,100,PORTE FEUILLE D'ACTIONS
071836c3-5cf4-4a94-b841-2cc28082240e-20171221.xml,[Données non publiées]      holding,859000,100,100,0
071d01dc-60a5-4097-be07-ad00096845ab-20171221.xml,Natixis,84,,35,0
0726ac6b-b197-4a6c-b011-e9ef9b454208-20171221.xml,SCIC          [Données non publiées],2500,,50,0
0726ac6b-b197-4a6c-b011-e9ef9b454208-20171221.xml,CORUM,3000,,3,113€
0726ac6b-b197-4a6c-b011-e9ef9b454208-20171221.xml,Arkadian,490,49,490,0
0726ac6b-b197-4a6c-b011-e9ef9b454208-20171221.xml,SCI          [Données non publiées],15,0,1,0
0726ac6b-b197-4a6c-b011-e9ef9b454208-20171221.xml,SCI          [Données non publiées],55,0,1,0
0726ac6b-b197-4a6c-b011-e9ef9b454208-20171221.xml,SCI          [Données non publiées],50,5,5,0
0726ac6b-b197-4a6c-b011-e9ef9b454208-20171221.xml,Merile,1000,100,1000,rémunération de mandat uniquement (section 3)
0726ac6b-b197-4a6c-b011-e9ef9b454208-20171221.xml,Kabestan,68000,100,100,0
0726ac6b-b197-4a6c-b011-e9ef9b454208-20171221.xml,SCI         [Données non publiées],1000,100,1000,0
0726ac6b-b197-4a6c-b011-e9ef9b454208-20171221.xml,SCI          [Données non publiées],50,5,50,0
072724be-37b9-4df6-8095-9819195ed045-20171221.xml,SCI          [Données non publiées],75000,49,49,0
0747a97c-464d-4de5-b305-0b18100be10f-20171221.xml,SICAV FCP,12507,,109,0
0747a97c-464d-4de5-b305-0b18100be10f-20171221.xml,ASSURANCE-VI & CAPIT : ANTARIUS AVENIR,2629,,0,0
0747a97c-464d-4de5-b305-0b18100be10f-20171221.xml,ASSURANCE-VI & CAPIT : ANT.HORIZON PREM.,1248,,0,0
074d1be6-cedb-452d-a8b7-2359d419e4e1-20171221.xml,sci         [Données non publiées],300000,20,1,0
074d1be6-cedb-452d-a8b7-2359d419e4e1-20171221.xml,SAS Chateau de Couturelle,1000,20,1,0
075df8ed-4f94-4456-a4df-160d0524212e-20171221.xml,PHI SAS,82857,27,58438,0
075df8ed-4f94-4456-a4df-160d0524212e-20171221.xml,SCI          [Données non publiées],82428,50,100,0
077f7431-fd1c-4a81-9544-77d48bcd4a06-20171221.xml,LCL          [Données non publiées],5106,,48,1 euro l’unite
077f7431-fd1c-4a81-9544-77d48bcd4a06-20171221.xml,LCL          [Données non publiées],5047,,36,0
077f7431-fd1c-4a81-9544-77d48bcd4a06-20171221.xml,LCL          [Données non publiées],5526,,24,18 euros unitaires
077f7431-fd1c-4a81-9544-77d48bcd4a06-20171221.xml,CPR          [Données non publiées],4746,,2,0
077f7431-fd1c-4a81-9544-77d48bcd4a06-20171221.xml,BFT          [Données non publiées],4179,,40,0
077f7431-fd1c-4a81-9544-77d48bcd4a06-20171221.xml,SCI          [Données non publiées],51,1,4401,aucune
07859b62-1913-49df-b06a-45b420bd6d5d-20171221.xml,Orange,53157,,1526,"605,21"
07859b62-1913-49df-b06a-45b420bd6d5d-20171221.xml,CRCAM,12402,100,616,"791,00"
07859b62-1913-49df-b06a-45b420bd6d5d-20171221.xml,CRCAM,0,0,0,0
0795b31d-b64a-4fc7-a280-2fb89d209b21-20171221.xml,SARL VHI,132435,49,44145,Voir section 3
0795b31d-b64a-4fc7-a280-2fb89d209b21-20171221.xml,SCI          [Données non publiées],10,1,1,Aucune
0795b31d-b64a-4fc7-a280-2fb89d209b21-20171221.xml,SCI          [Données non publiées],20,1,1,Aucune
0799c06c-3f04-4854-ac75-35754df05e39-20171221.xml,HOLCAR,16114000,98,760,REMUNERATION NET 120625
0799c06c-3f04-4854-ac75-35754df05e39-20171221.xml,BELLIFONTAINE,394713,100,500,AUCUNE REMUNERATIONS
0799c06c-3f04-4854-ac75-35754df05e39-20171221.xml,BIG,21120,16,162,AUCUNE REMUNERATIONS
0799c06c-3f04-4854-ac75-35754df05e39-20171221.xml,PODOMA,191452,33,10000,AUCUNE REMUNERATIONS
0799c06c-3f04-4854-ac75-35754df05e39-20171221.xml,SOGRITA,3315720,99,5001,SALAIRE NET 22206
0799c06c-3f04-4854-ac75-35754df05e39-20171221.xml,TTT,93338,50,200,AUCUNE REMUNERATIONS
0799c06c-3f04-4854-ac75-35754df05e39-20171221.xml,[Données non publiées],5000,50,100,AUCUNE REMUNERATIONS
0799c06c-3f04-4854-ac75-35754df05e39-20171221.xml,[Données non publiées],110000,50,200,AUCUNE REMUNERATIONS
0799c06c-3f04-4854-ac75-35754df05e39-20171221.xml,[Données non publiées],90000,50,8000,AUCUNE REMUNERATIONS
0799c06c-3f04-4854-ac75-35754df05e39-20171221.xml,[Données non publiées],15117,45,100,AUCUNE REMUNERATIONS
0799c06c-3f04-4854-ac75-35754df05e39-20171221.xml,[Données non publiées],15,15,1,AUCUNE REMUNERATIONS
0799c06c-3f04-4854-ac75-35754df05e39-20171221.xml,[Données non publiées],1500,50,100,AUCUNE REMUNERATIONS
0799c06c-3f04-4854-ac75-35754df05e39-20171221.xml,[Données non publiées],24381,15,10000,AUCUNE REMUNERATIONS
0799c06c-3f04-4854-ac75-35754df05e39-20171221.xml,[Données non publiées],4500,50,600,AUCUNE REMUNERATIONS
0799c06c-3f04-4854-ac75-35754df05e39-20171221.xml,[Données non publiées],10,1,100,AUCUNE REMUNERATIONS
0799c06c-3f04-4854-ac75-35754df05e39-20171221.xml,[Données non publiées],5025,25,1000,AUCUNE REMUNERATIONS
0799c06c-3f04-4854-ac75-35754df05e39-20171221.xml,[Données non publiées],500,25,200,AUCUNE REMUNERATIONS
0799c06c-3f04-4854-ac75-35754df05e39-20171221.xml,SARL U MUNTESSE,124420,87,6700,Aucune rémunération et je n'ai aucune fonction je suis qu'associé
0799c06c-3f04-4854-ac75-35754df05e39-20171221.xml,SARL LEBLANC,34,34,34,Aucune rémunération je suis qu'associé
07a484b4-7303-48a3-a709-21f1350f4631-20171221.xml,CREDIT AGRICOLE         [Données non publiées],16,,104,1
07a515ef-dbb5-473c-b1e2-b70e9ee9e7da-20171221.xml,NAEGELEN SAS,5750000,100,74440,0
07a515ef-dbb5-473c-b1e2-b70e9ee9e7da-20171221.xml,Spiller SAS,13,0,1,0
07b4f641-3dea-4852-a2fd-75f86e84fd2f-20171221.xml,Caisse d'Epargne          [Données non publiées],200,,10,3
07eac3d0-39a7-4748-8ac1-72866f0ddb01-20171221.xml,TRANSHYDRO SARL,10004,70,61,79535
07eac3d0-39a7-4748-8ac1-72866f0ddb01-20171221.xml,PATRIMAX SARL,10000,100,10,0
07eac3d0-39a7-4748-8ac1-72866f0ddb01-20171221.xml,MERINE COM HYDRO SARL,5100,51,51,0
07eac3d0-39a7-4748-8ac1-72866f0ddb01-20171221.xml,GFA          [Données non publiées],500,,5,0
07eac3d0-39a7-4748-8ac1-72866f0ddb01-20171221.xml,FELIX MERINE AGRICULTURE SAS,750,25,75,0
080f810c-6a48-444b-b8c8-668bc7a409d0-20171221.xml,Crédit Mutuel,53917,0,53917,1138 € en 2024
08209bb5-e7fd-483a-b6bf-405b2f8fa6ba-20171221.xml,SAS GMC ACCESS,700,7,700,0
08365dd2-7e6e-4118-b2a2-f3d385428034-20171221.xml,SCI          [Données non publiées],150,50,1,0
08474268-6651-483f-9d86-a3ef8750d4fe-20171221.xml,SCI          [Données non publiées],300,30,100,0
0848c952-ed67-4039-ba9f-32debd739e91-20171221.xml,Air Liquide,87000,,574,1722
0848c952-ed67-4039-ba9f-32debd739e91-20171221.xml,Plastic Omnium,3951,,150,75
0848c952-ed67-4039-ba9f-32debd739e91-20171221.xml,TotalEnergie,8165,,214,565
0848c952-ed67-4039-ba9f-32debd739e91-20171221.xml,Unibail Rodamco,5110,,70,0
0848c952-ed67-4039-ba9f-32debd739e91-20171221.xml,BASTIDE LE CONFORT,3921,,113,"30,51"
0848c952-ed67-4039-ba9f-32debd739e91-20171221.xml,AIR LIQUIDE PRIME,11427,,260,"786,5"
0848c952-ed67-4039-ba9f-32debd739e91-20171221.xml,Rally,2333,,332,0
0848c952-ed67-4039-ba9f-32debd739e91-20171221.xml,TotalEnergie,4518,,133,332
0848c952-ed67-4039-ba9f-32debd739e91-20171221.xml,AXA,3090,,166,249
0848c952-ed67-4039-ba9f-32debd739e91-20171221.xml,Orange,7090,,666,1172
0848c952-ed67-4039-ba9f-32debd739e91-20171221.xml,Rubis,14673,,343,600
0848c952-ed67-4039-ba9f-32debd739e91-20171221.xml,AGEAS,347,,11,0
0848c952-ed67-4039-ba9f-32debd739e91-20171221.xml,TRANSOCEAN,31,,19,0
0848c952-ed67-4039-ba9f-32debd739e91-20171221.xml,HSBC HOLDINGS,5518,,1301,104
086f3d8b-cde5-414b-8d4b-1eb2f54dcb19-20171221.xml,Crédit agricole,33,1,20,O
08a3a43b-f5ed-400f-9bc7-2a47c6cf5a57-20171221.xml,EARL          [Données non publiées],170520,48,205,5806€
08a3a43b-f5ed-400f-9bc7-2a47c6cf5a57-20171221.xml,GFA          [Données non publiées],142260,34,1139,841€ en 2019
08a3a43b-f5ed-400f-9bc7-2a47c6cf5a57-20171221.xml,CREDIT AGRICOLE          [Données non publiées]     PEA,2225,,100,426.37€
08a3a43b-f5ed-400f-9bc7-2a47c6cf5a57-20171221.xml,CREDIT AGRICOLE          [Données non publiées]     PEA,1290,,76,- 4902.94€
08a3a43b-f5ed-400f-9bc7-2a47c6cf5a57-20171221.xml,CREDIT AGRICOLE         [Données non publiées]     PEA,14042,,118,11847.53€
08a3a43b-f5ed-400f-9bc7-2a47c6cf5a57-20171221.xml,CREDIT AGRICOLE          [Données non publiées]     PEA,10262,,20,8681.20€
08a3a43b-f5ed-400f-9bc7-2a47c6cf5a57-20171221.xml,CREDIT AGRICOLE         [Données non publiées]     PEA,20408,,1969,- 10334.08€
08a3a43b-f5ed-400f-9bc7-2a47c6cf5a57-20171221.xml,CREDIT AGRICOLE          [Données non publiées]     PEA,2278,,1,- 861.02€
08a3a43b-f5ed-400f-9bc7-2a47c6cf5a57-20171221.xml,CREDIT AGRICOLE          [Données non publiées]     PEA,5964,,32,- 922.58€
08a3a43b-f5ed-400f-9bc7-2a47c6cf5a57-20171221.xml,CREDIT AGRICOLE         [Données non publiées]      COMPTE TITRES,1256,,1256,22.21€
08a3a43b-f5ed-400f-9bc7-2a47c6cf5a57-20171221.xml,CREDIT AGRICOLE         [Données non publiées]      COMPTE TITRES,2441,,249,- 2631.50€
08a3a43b-f5ed-400f-9bc7-2a47c6cf5a57-20171221.xml,CREDIT AGRICOLE         [Données non publiées]      COMPTE TITRES,10581,,57,- 3176.32
08a3a43b-f5ed-400f-9bc7-2a47c6cf5a57-20171221.xml,CREDIT AGRICOLE          [Données non publiées]      COMPTE TITRES,828,,13,3026.29€
08a3a43b-f5ed-400f-9bc7-2a47c6cf5a57-20171221.xml,CREDIT AGRICOLE         [Données non publiées]     COMPTE TITRES,386,,386,4.82
08b670ed-6c5b-420f-9b93-406d07fa9ad2-20171221.xml,natixis,107,,26,"6,74€"
08bde402-7036-4f0b-b6f0-5bbe944e0995-20171221.xml,SCI          [Données non publiées],20215,100,100,0
08e06c2b-9cc1-4cd8-a339-1301cf102613-20171221.xml,NOVO NORDISK CL.B,3648,,40,0
08e06c2b-9cc1-4cd8-a339-1301cf102613-20171221.xml,HERMES INTERNATIONAL,5821,,3,0
08e06c2b-9cc1-4cd8-a339-1301cf102613-20171221.xml,SAFRAN PROV ECHANGE,163,,26,0
08e06c2b-9cc1-4cd8-a339-1301cf102613-20171221.xml,AIR LIQUIDE,8140,,47,0
08e06c2b-9cc1-4cd8-a339-1301cf102613-20171221.xml,TOTAL ENERGIES SE,10227,,164,0
08e06c2b-9cc1-4cd8-a339-1301cf102613-20171221.xml,LOREAL,8286,,19,0
08e06c2b-9cc1-4cd8-a339-1301cf102613-20171221.xml,ACCOR,6037,,186,0
08e06c2b-9cc1-4cd8-a339-1301cf102613-20171221.xml,SANOFI,5833,,68,0
08e06c2b-9cc1-4cd8-a339-1301cf102613-20171221.xml,AXA,6299,,218,0
08e06c2b-9cc1-4cd8-a339-1301cf102613-20171221.xml,PERNOD RICARD,6642,,42,0
08e06c2b-9cc1-4cd8-a339-1301cf102613-20171221.xml,LMVH MOET HENESSY,10488,,15,0
08e06c2b-9cc1-4cd8-a339-1301cf102613-20171221.xml,ESSILORLUXOTTICA,7837,,44,0
08e06c2b-9cc1-4cd8-a339-1301cf102613-20171221.xml,SCHNEIDERD ELECTRIC,6282,,37,0
08e06c2b-9cc1-4cd8-a339-1301cf102613-20171221.xml,VEOLIA,7211,,249,0
08e06c2b-9cc1-4cd8-a339-1301cf102613-20171221.xml,STGOBIN,5683,,95,0
08e06c2b-9cc1-4cd8-a339-1301cf102613-20171221.xml,CAPGEMINI,6545,,35,0
08e06c2b-9cc1-4cd8-a339-1301cf102613-20171221.xml,VINCI,6119,,54,0
08e06c2b-9cc1-4cd8-a339-1301cf102613-20171221.xml,SOCIETE GENERALE,6320,,276,0
08e06c2b-9cc1-4cd8-a339-1301cf102613-20171221.xml,BNP PARIBAS ACTION A,6184,,107,0
08e06c2b-9cc1-4cd8-a339-1301cf102613-20171221.xml,ORANGE,4303,,378,0
08e06c2b-9cc1-4cd8-a339-1301cf102613-20171221.xml,DASSAULT,7102,,164,0
08e06c2b-9cc1-4cd8-a339-1301cf102613-20171221.xml,MICHELIN,6737,,217,0
08e06c2b-9cc1-4cd8-a339-1301cf102613-20171221.xml,GESTION PRIVE PEA,15642,,1538,0
08e06c2b-9cc1-4cd8-a339-1301cf102613-20171221.xml,CRH,4094,,70,0
08e06c2b-9cc1-4cd8-a339-1301cf102613-20171221.xml,ENI,4102,,269,0
08e06c2b-9cc1-4cd8-a339-1301cf102613-20171221.xml,ST MICRO ELECTRONICS,6122,,140,0
08e06c2b-9cc1-4cd8-a339-1301cf102613-20171221.xml,AIRBUS,4280,,31,0
08e06c2b-9cc1-4cd8-a339-1301cf102613-20171221.xml,ASML HOLDING,8287,,13,0
08e06c2b-9cc1-4cd8-a339-1301cf102613-20171221.xml,FERRARI,4603,,14,0
08e06c2b-9cc1-4cd8-a339-1301cf102613-20171221.xml,STELLANTIS,4018,,200,0
08f56198-b80c-4239-a50e-8f6793642b26-20171221.xml,Relax grill,100,,301,0
08f56198-b80c-4239-a50e-8f6793642b26-20171221.xml,UTI,360,,98,0
08f56198-b80c-4239-a50e-8f6793642b26-20171221.xml,UTZ,1200,,2,0
08f56198-b80c-4239-a50e-8f6793642b26-20171221.xml,SCI          [Données non publiées],788684,16,2050,NON
08fcc616-23c5-4748-b8f5-53ec68975e95-20171221.xml,Eurl Nadalan,0,0,0,néant
08fcc616-23c5-4748-b8f5-53ec68975e95-20171221.xml,bretagnemedia.bzh,1000,100,100,NEANT
09008b35-0eac-4db2-8d69-c38277e879ab-20171221.xml,sarl maki,12000,24,24,aucune en 2020
09008b35-0eac-4db2-8d69-c38277e879ab-20171221.xml,sci          [Données non publiées],54700,50,50,14269 € REVENU FONCIER 2020
0903734c-a692-480c-ac71-f8f1db57905c-20171221.xml,DBS,5400,10,10,0
0903ae44-7381-4252-b293-68c67a314fe5-20171221.xml,SCI         [Données non publiées],83000,83,1500,11410
090c4845-927a-4dad-a50b-0e4fb3e35e46-20171221.xml,HOC Participations,191250,18,5709,0
090c4845-927a-4dad-a50b-0e4fb3e35e46-20171221.xml,HOC Conseil,3000,100,300,Dividendes nets: 86000€
090c4845-927a-4dad-a50b-0e4fb3e35e46-20171221.xml,Holding Sénécal Invest,1500,1,225,0
0926c2b7-a27a-4a23-902f-881869c601ff-20171221.xml,LCL          [Données non publiées],5106,,48,1 euro l’unite
0926c2b7-a27a-4a23-902f-881869c601ff-20171221.xml,LCL          [Données non publiées],5047,,36,0
0926c2b7-a27a-4a23-902f-881869c601ff-20171221.xml,LCL          [Données non publiées],5526,,24,18 euros unitaires
0926c2b7-a27a-4a23-902f-881869c601ff-20171221.xml,CPR          [Données non publiées],4746,,2,0
0926c2b7-a27a-4a23-902f-881869c601ff-20171221.xml,BFT          [Données non publiées],4179,,40,0
09567712-487c-4870-9ad0-af34726c8b0e-20171221.xml,SCI          [Données non publiées],97500,75,75,0
09720d37-a19a-43d9-9e1d-1eeb54062d01-20171221.xml,SARL          [Données non publiées],86428,18,164,0
09720d37-a19a-43d9-9e1d-1eeb54062d01-20171221.xml,SCI          [Données non publiées],10,1,1,0
09720d37-a19a-43d9-9e1d-1eeb54062d01-20171221.xml,SCI          [Données non publiées],250,25,25,0
09720d37-a19a-43d9-9e1d-1eeb54062d01-20171221.xml,SAS Peleia 5,128000,4,128,aucune rémunération
09720d37-a19a-43d9-9e1d-1eeb54062d01-20171221.xml,SAS S2A,8550,28,855,aucune rémunération
09720d37-a19a-43d9-9e1d-1eeb54062d01-20171221.xml,SNC Salazie Locations 606,21,21,21,aucune rémunération
09720d37-a19a-43d9-9e1d-1eeb54062d01-20171221.xml,SNC Salazie Locations 711,21,21,21,aucune rémunération
0984e2e9-ba32-474b-af26-11894e943b2e-20171221.xml,SAS Chaize Environnement,77,0,1,Pas de rémunération
0984e2e9-ba32-474b-af26-11894e943b2e-20171221.xml,SAS Chaize,6,0,16,Suite à une réduction du capital en juin 2021 il a été enregistré la somme de 304€ au titre des gains dans mon compte courant
099385f7-4dae-4ff3-8b1e-64135db39b90-20171221.xml,Ecole de la rénovation énergétique,105672,54,3240,0
099714ac-b5c6-445a-b003-e47bb3e81b33-20171221.xml,SCI          [Données non publiées],198000,12,15,2019 : 4585
099714ac-b5c6-445a-b003-e47bb3e81b33-20171221.xml,Gérant de la SCI          [Données non publiées],95000,51,51,0
099fbd06-53a5-4d17-b55d-039cd1ac9f6f-20171221.xml,demeures de Saone,15,,1,0
09a0fba0-049b-4866-be2d-cddbe7a079af-20171221.xml,Poste Habitat Normandie,20,0,100,0
