uuid,nomSociete,evaluation,capitalDetenu,nombreParts,commentaire,remuneration
c0973870-4327-4ea7-b7ba-ddca738abf3d,SCI [Données non publiées],247243,100,4500,"NOMBRE DE PARTS : 4 500 -dont M.VIALATTE JEAN SEBASTIEN : 2 250 PARTS 
        [Données non publiées]
     Les revenus fonciers correspondent aux quote-part cumulées 
        [Données non publiées]
    ",REVENU FONCIER 2019 : 17 940 € REVENU FONCIER 2018 : 17 907 € REVENU FONCIER 2017 : 17 899 € REVENU FONCIER 2016 : 17 874 € REVENU FONCIER 2015 : 17 933 €
c0973870-4327-4ea7-b7ba-ddca738abf3d,PEA HSBC,146992,0,0,,2019 : 43 € 2018 : 79 € 2017 : 74 € 2016 : 68 € 2015 : 53 €
c0973870-4327-4ea7-b7ba-ddca738abf3d,COMPTE TITRES CIC,39108,0,0,,NEANT
3dd4ae43-f38f-4ae5-a3ef-da48df9a6e87,SISA MSP BARILLET,100,,10,Le cabinet étant  situé en dehors de la MSP  je ne participe pas au frais de fonctionnement de la MSP,0
38ac113c-ad21-448d-8f09-a795da0fa0f0,Mini World Lyon,50000,,72,aucun,0
c55e8aec-62f5-4bff-ae38-bfeebad61548,Editions du Croquant,180,,9,"
        [Données non publiées]
    ",0
8a85b1b8-9f89-49bb-a3c8-20486505e3ce,[Données non publiées],5500,55,550,,0
8a85b1b8-9f89-49bb-a3c8-20486505e3ce,sci [Données non publiées],500,50,50,,0
81b31b02-c3cb-4eef-81d0-75e9f8fd8f57,SCI [Données non publiées],157000,25,25,,Aucune
08365dd2-7e6e-4118-b2a2-f3d385428034,SCI [Données non publiées],150,50,1,"
        [Données non publiées]
    ",0
2b3c23ee-fc52-4f4b-a708-9f1cafc13f64,sci [Données non publiées],1000,70,70,Personne morale ayant pour objet social l'acquisition de biens immobiliers a vocation locative,0
2b3c23ee-fc52-4f4b-a708-9f1cafc13f64,EURL RL Détection,1000,100,100,,82 000 euros
2b3c23ee-fc52-4f4b-a708-9f1cafc13f64,RL Détection OI,1000,100,100,Structure inactive économiquement depuis sa création,0 euros
fe65f14e-5ebb-407f-a3de-61d71c93a8bc,Credit Agricole [Données non publiées],0,0,403,"Compte-titre 
        [Données non publiées]
    ",1€
fe65f14e-5ebb-407f-a3de-61d71c93a8bc,Caisse d'epargne [Données non publiées],20,0,1,Compte titre,"1,35% pour l'année 2020 soit 0,27€"
767d88f0-8b40-4e04-960b-a20729642b52,10 lignes de PEA,200000,0,12000,"
        [Données non publiées]
    ",Environ 9000€ de dividendes annuels
cc96610f-1dd2-421e-ac78-b20668c9118a,SCI [Données non publiées],1485,99,99,"
        [Données non publiées]
    ",0
c6f210fc-7d10-4a5e-801e-97c2877ceb11,SCI [Données non publiées],40000,10,189,,Néant
ce1fec33-10d3-4213-8f44-aa1ea1c7f7a5,SCI [Données non publiées],528,33,33,,pas de rémunération
ce1fec33-10d3-4213-8f44-aa1ea1c7f7a5,SCI [Données non publiées],5708,1,4,,0
1ecec70a-0648-4227-b84b-411484217798,SCI [Données non publiées],516667,33,433,,0
889ca547-33f0-40b8-9e83-003a1816c6bb,Michelin,760,,20,La division par quatre du nominal des actions constitutives du capital de Michelin a été effectuée le 16 juin 2022. Les 5 titres détenus sont donc devenus 20 titres (=4x5).,Pas de rémunération autre que le dividende annuel de la société cotée  versé aux actionnaires pour l'exercice écoulé.
889ca547-33f0-40b8-9e83-003a1816c6bb,Continental,2053,,34,,Pas de rémunération autre que le dividende annuel de la société cotée  versé aux actionnaires pour l'exercice écoulé. Titres détenus dans le cadre d'un PEA.
c2bb1aac-ae12-4ac4-89a3-69a82e470714,FIP SUMINA CORSE,8000,,200,,0
1f0c0b9c-3008-40a8-a33d-053cf1dd1c33,Sarl IROISE CONSULTING,7624,100,7624,,NEANT
64712dc6-8c6b-4c64-b6d7-fcb4a6c32901,Gaec [Données non publiées],135000,60,9000,,Cette rémunération est comprise dans les revenus de mon activité d’exploitant agricole
64712dc6-8c6b-4c64-b6d7-fcb4a6c32901,OL Groupe,1150,0,500,"
        [Données non publiées]
    ",0
5bf62766-b885-4d8c-af32-f87bd844cacf,SAS HDKL,250,25,250,"
        [Données non publiées]
     En juin 2024 HDKL a pris une participation dans la société LOSANJE à hauteur de 1 82%.",Aucune
a52e26a6-d7e2-4cb9-bb64-d19beac29be0,SCI [Données non publiées],50000,50,50,Revenus fonciers,3000
a52e26a6-d7e2-4cb9-bb64-d19beac29be0,SCI [Données non publiées],100000,100,100,Revenus fonciers,3943
a52e26a6-d7e2-4cb9-bb64-d19beac29be0,CREDIT AGRICOLE,1227,0,1227,,1
52b2fa03-51c6-428f-8179-d58deba48f3b,Arkema,180,,2,,"3,13 euros"
52b2fa03-51c6-428f-8179-d58deba48f3b,AXA,5955,,337,,"172,25"
52b2fa03-51c6-428f-8179-d58deba48f3b,SANOFI,1306,,15,,"33,12"
52b2fa03-51c6-428f-8179-d58deba48f3b,CHUBB,111505,,1063,Complément de rémunération émanant de mon employeur et placé par ses soins sur un compte aux USA,"824 au titre de 2019, réinvesti en actions"
52b2fa03-51c6-428f-8179-d58deba48f3b,[Données non publiées],20000,18,700,,neant
52b2fa03-51c6-428f-8179-d58deba48f3b,ASIE COTE D'OR,80000,12,700,,néant
fe5802ec-1aaa-4cf6-a71d-7163b389f4e5,SCI [Données non publiées],990,100,99,Monsieur Lisnard est nue propriétaire de 99 parts.,0
fe5802ec-1aaa-4cf6-a71d-7163b389f4e5,ET ACT France C 4D,47857,,2368,Valorisation au 31/12/2021,0
fe5802ec-1aaa-4cf6-a71d-7163b389f4e5,ETOIL EUR AC 03 29,5022,,49,Valorisation au 31/12/2021,0
d520186c-f9ca-4d37-91bb-9683f0a88544,SAS HJBA,17730,99,1773,"Aucune rémunération en tant que Président ni dividende en 2020. Société créée en 2019 
        [Données non publiées]
    ",0
e14de8f9-043a-4d9b-bdea-5f6c57efba6f,aeroports de Paris,729,,6,,18
e14de8f9-043a-4d9b-bdea-5f6c57efba6f,engie,756,,52,,72
e14de8f9-043a-4d9b-bdea-5f6c57efba6f,Euroapi,3,0,1,,0
e14de8f9-043a-4d9b-bdea-5f6c57efba6f,Kering,2845,,10,,140
e14de8f9-043a-4d9b-bdea-5f6c57efba6f,L'Oreal,29247,,73,,438
e14de8f9-043a-4d9b-bdea-5f6c57efba6f,Puma,459,,10,,6
e14de8f9-043a-4d9b-bdea-5f6c57efba6f,Quadient,1321,,72,,43
e14de8f9-043a-4d9b-bdea-5f6c57efba6f,Sanofi,2859,,30,,106
e14de8f9-043a-4d9b-bdea-5f6c57efba6f,SLE Brest Leon,16520,,826,,346
e14de8f9-043a-4d9b-bdea-5f6c57efba6f,total energies SE,8684,0,139,,394
e14de8f9-043a-4d9b-bdea-5f6c57efba6f,worldline,567,,54,,0
e14de8f9-043a-4d9b-bdea-5f6c57efba6f,mirova actions euro d fcp,5876,0,72,,0
392756b2-62de-4f90-b133-e80e12dfc8c8,AIRBUS,5094,,33,"
        [Données non publiées]
    ",92
392756b2-62de-4f90-b133-e80e12dfc8c8,ARKEMA,3503,,34,"
        [Données non publiées]
    ",116
392756b2-62de-4f90-b133-e80e12dfc8c8,ASML HOLDING,8769,,11,"
        [Données non publiées]
    ",66
392756b2-62de-4f90-b133-e80e12dfc8c8,AXA ACT,2797,,82,"
        [Données non publiées]
    ",178
392756b2-62de-4f90-b133-e80e12dfc8c8,BNP PARIBAS,5520,,94,"
        [Données non publiées]
    ",449
392756b2-62de-4f90-b133-e80e12dfc8c8,DASSAULT SYSTEMES,2042,,62,"
        [Données non publiées]
    ",15
392756b2-62de-4f90-b133-e80e12dfc8c8,EIFFAGE ACT,3443,,35,"
        [Données non publiées]
    ",126
392756b2-62de-4f90-b133-e80e12dfc8c8,ESSILORLUXOTTICA,4878,,21,"
        [Données non publiées]
    ",81
392756b2-62de-4f90-b133-e80e12dfc8c8,EUROFINS SCIENTIC,1883,,33,"
        [Données non publiées]
    ",33
392756b2-62de-4f90-b133-e80e12dfc8c8,LVMH MOET HENNESSY,5663,,9,"
        [Données non publiées]
    ",115
392756b2-62de-4f90-b133-e80e12dfc8c8,ORANGE,2335,,209,"
        [Données non publiées]
    ",63
392756b2-62de-4f90-b133-e80e12dfc8c8,PERNOD RICARD,1189,,11,"
        [Données non publiées]
    ",50
392756b2-62de-4f90-b133-e80e12dfc8c8,PROSUS ACT,3733,,98,"
        [Données non publiées]
    ",461
392756b2-62de-4f90-b133-e80e12dfc8c8,SARTORIUS STEDIM BIOTECH,1842,,10,"
        [Données non publiées]
    ",14
392756b2-62de-4f90-b133-e80e12dfc8c8,SCHNEIDER ELECTRIC,4309,,18,"
        [Données non publiées]
    ",67
392756b2-62de-4f90-b133-e80e12dfc8c8,SOCIETE GENERALE,1948,,82,"
        [Données non publiées]
    ",139
392756b2-62de-4f90-b133-e80e12dfc8c8,STELLANTIS,3201,,164,"
        [Données non publiées]
    ",220
392756b2-62de-4f90-b133-e80e12dfc8c8,STMICROELECTRONICS ACT,983,,41,"
        [Données non publiées]
    ",13
392756b2-62de-4f90-b133-e80e12dfc8c8,THALES,4125,,30,"
        [Données non publiées]
    ",102
392756b2-62de-4f90-b133-e80e12dfc8c8,TOTALENERGIES,5154,,98,"
        [Données non publiées]
    ",334
392756b2-62de-4f90-b133-e80e12dfc8c8,UNIVERSAL MUSIC,3150,,129,"
        [Données non publiées]
    ",66
392756b2-62de-4f90-b133-e80e12dfc8c8,AMADEUS IT GROUP,1719,,26,"
        [Données non publiées]
    ",16
392756b2-62de-4f90-b133-e80e12dfc8c8,BANCO SANTANDER,3998,,1096,"
        [Données non publiées]
    ",125
392756b2-62de-4f90-b133-e80e12dfc8c8,INDITEX,5325,,137,"
        [Données non publiées]
    ",164
392756b2-62de-4f90-b133-e80e12dfc8c8,SAP ACT,4000,,25,"
        [Données non publiées]
    ",51
392756b2-62de-4f90-b133-e80e12dfc8c8,SIEMENS HEALTHINEERS,2639,,14,"
        [Données non publiées]
    ",73
392756b2-62de-4f90-b133-e80e12dfc8c8,AIR LIQUIDE,4329,,28,"
        [Données non publiées]
    ",81
392756b2-62de-4f90-b133-e80e12dfc8c8,AMADEUS IT GROUP,2838,,42,"
        [Données non publiées]
    ",52
392756b2-62de-4f90-b133-e80e12dfc8c8,ALLIANZ,2663,,9,"
        [Données non publiées]
    ",124
392756b2-62de-4f90-b133-e80e12dfc8c8,ASSA ABLOY,2256,,79,"
        [Données non publiées]
    ",462
392756b2-62de-4f90-b133-e80e12dfc8c8,BANCO SANTANDER,4818,,1096,"
        [Données non publiées]
    ",215
392756b2-62de-4f90-b133-e80e12dfc8c8,INDITEX,6800,,137,"
        [Données non publiées]
    ",211
392756b2-62de-4f90-b133-e80e12dfc8c8,L'OREAL,1687,,5,"
        [Données non publiées]
    ",34
392756b2-62de-4f90-b133-e80e12dfc8c8,SANOFI,1583,,17,"
        [Données non publiées]
    ",65
392756b2-62de-4f90-b133-e80e12dfc8c8,SAP ACT,5907,,25,"
        [Données non publiées]
    ",56
392756b2-62de-4f90-b133-e80e12dfc8c8,SIEMENS HEALTHINEERS,3891,,76,"
        [Données non publiées]
    ",72
392756b2-62de-4f90-b133-e80e12dfc8c8,VEOLIA ENVIRONNEMENT,3167,,118,"
        [Données non publiées]
    ",165
392756b2-62de-4f90-b133-e80e12dfc8c8,WOLTERS KUWER,2232,,14,"
        [Données non publiées]
    ",32
9b665054-c136-4d4e-b20a-abbc93458d77,Part sociale Crédit agricole [Données non publiées],1062,,1062,,0
9b665054-c136-4d4e-b20a-abbc93458d77,ENGIE,778,,8,performance négative,0
4f2807f5-faca-4394-9b8c-59f0434a4e01,SARL Editions Mordicus,1112,73,1112,Valeur des parts = 1 €,0
4f2807f5-faca-4394-9b8c-59f0434a4e01,Les Piliers du Sud SA,1000,0,4,250 € l'action. 4 actions détenues,0
4f2807f5-faca-4394-9b8c-59f0434a4e01,ROCPLAST,483,33,33,,0
4e1d5434-59f5-4f7d-ada5-f8a0f8353310,SCI [Données non publiées],735,0,5,"
        [Données non publiées]
    ",43€ en 2016
4e1d5434-59f5-4f7d-ada5-f8a0f8353310,SCI [Données non publiées],19220,12,185,"Nu-propriétaire depuis 
        [Données non publiées]
     2015",0
e53baefe-a8c3-4104-8558-1691e830e968,Credit Agricole [Données non publiées],0,50,51,"
        [Données non publiées]
    ",1 €
d761dfe9-ce99-492f-be8e-a1459f2a8eec,SARL SIMONET Père et Fils,0,,0,"
        [Données non publiées]
    ",aucune
d6319c8c-fca4-42e7-90c2-4d380eb1499c,SASU ROLLON,362000,100,100,,0
d6319c8c-fca4-42e7-90c2-4d380eb1499c,SCI [Données non publiées],275000,99,100,"Je détiens 99 parts en pleine propriété et une part en usufruit 
        [Données non publiées]
     Prêt in fine sur 10 ans de 1475000€, dont le capital restant dû est de 1368000€",0
d6319c8c-fca4-42e7-90c2-4d380eb1499c,EARL [Données non publiées],600000,100,100,,0
cbaff4da-867c-47e6-bddf-d064b063e4b8,SCI [Données non publiées],50,50,5,"
        [Données non publiées]
    ",0
cbaff4da-867c-47e6-bddf-d064b063e4b8,SCI [Données non publiées],96000,33,100,,0
cbaff4da-867c-47e6-bddf-d064b063e4b8,SCMDaubet Garcia Barrouilhet,1000,33,10,,0
116fbc79-3c68-4f15-9796-a38109264c97,SCI [Données non publiées],5,1,1,1 part sur 77750,"0,08 cts"
057ee29e-2fb6-4fa9-b4fa-3847443817ae,sci [Données non publiées],97648,100,1,,pas de rémunération
58a135a4-5d79-4a6c-a5b2-6bd65ebbd3f2,FMI,1,99,1,,NÉANT
d950a828-d7ac-4afa-8f7c-0b99f557db8d,engie,1303,,101,,0
d950a828-d7ac-4afa-8f7c-0b99f557db8d,Safran,10549,,99,,0
d950a828-d7ac-4afa-8f7c-0b99f557db8d,solocal group,4,,4,,0
d950a828-d7ac-4afa-8f7c-0b99f557db8d,orange,902,,96,,0
d950a828-d7ac-4afa-8f7c-0b99f557db8d,bnpp,4623,,8,,0
4d7232b0-5690-4ef4-a9c9-acbc447cd0aa,Air liquide,8361,,52,,/
4d7232b0-5690-4ef4-a9c9-acbc447cd0aa,SANOFI,3681,,40,,/
4d7232b0-5690-4ef4-a9c9-acbc447cd0aa,Schneider electric,4502,,20,,/
4d7232b0-5690-4ef4-a9c9-acbc447cd0aa,Vivendi,7450,,745,,/
4d7232b0-5690-4ef4-a9c9-acbc447cd0aa,Christian Dior,5204,,8,,/
4d7232b0-5690-4ef4-a9c9-acbc447cd0aa,Engie,2115,,150,,/
4d7232b0-5690-4ef4-a9c9-acbc447cd0aa,Alstom regroupt,3220,,202,,/
4d7232b0-5690-4ef4-a9c9-acbc447cd0aa,Arkema,1632,,20,,/
4d7232b0-5690-4ef4-a9c9-acbc447cd0aa,Cm-am DYNAMIQUE EUROPE,56,,1,,/
4d7232b0-5690-4ef4-a9c9-acbc447cd0aa,Partouche groupe regroupe,3790,,200,,/
4d7232b0-5690-4ef4-a9c9-acbc447cd0aa,Biomerieux,2739,,30,,/
4d7232b0-5690-4ef4-a9c9-acbc447cd0aa,Euroapi,2,,1,,/
4d7232b0-5690-4ef4-a9c9-acbc447cd0aa,Airbus,4878,,37,,/
4d7232b0-5690-4ef4-a9c9-acbc447cd0aa,Universal music group,5619,,202,,Pour le total : 816
4d7232b0-5690-4ef4-a9c9-acbc447cd0aa,PIERRE ET VACANCES,269,,200,,/
587d0ab5-51b3-451c-b6bd-1c3da99050a1,néant,0,0,0,Néant,0
5f676fb0-cd43-4545-8411-339579eb11a5,Mobiliser Décider Stratégie et communication,10762,100,500,,Dividendes bruts 42 857€ en 2020
5f676fb0-cd43-4545-8411-339579eb11a5,SCI [Données non publiées],661188,20,4223,"
        [Données non publiées]
    ",4370€ en 2019
18f4f9fc-d7bc-43f9-aca3-287b10736993,SCI [Données non publiées],402000,52,214,"
        [Données non publiées]
    ",19650
18f4f9fc-d7bc-43f9-aca3-287b10736993,SCI [Données non publiées],4078,20,2,,0
18f4f9fc-d7bc-43f9-aca3-287b10736993,SCI [Données non publiées],4695,20,2,,0
18f4f9fc-d7bc-43f9-aca3-287b10736993,SAS LES EMBRUNS DU LAGON,11700,60,60,"
        [Données non publiées]
    ",0
18f4f9fc-d7bc-43f9-aca3-287b10736993,SAS TERRITORIA OI,0,70,70,"
        [Données non publiées]
    ",17000
e3d4801a-664f-4710-aa44-eb81c11de893,SAS Innovation Management Partner,5500,55,550,,0
b8b9a4bd-332d-4520-9c16-eacada1c00b3,banque populaire,736,,0,la rémunération perçue est celle de 2019,46
865db57e-69b9-4fb0-b9ac-c078e99dd03a,Cigair Distribution,93000,30,30,Pas de dividendes distribués à ce jour,0
ad40b286-e304-41a1-a1e4-1ffd2c7c6d1f,SCI [Données non publiées],90000,50,50,"
        [Données non publiées]
    ",3000€ Annuels (achat immobilier financé par emprunt bancaire en cours de remboursement jusqu en 2030 solde à rembourser de 42000€)
3cdb213a-6bfb-46ca-94c7-5ca2aa034c77,Bred,9000,,853,,Pour l'instant aucune. Mais le taux d'intérêt est de 4%.
a4b40182-68a5-488d-8973-4d6104849289,SCI [Données non publiées],140000,,729,,0
a4b40182-68a5-488d-8973-4d6104849289,SASP Saint-Quentin Basket Ball,500,,1,,0
5afc58d6-571f-40ca-9c44-2c49a5930596,SARL la graniterie du Fenua,30000,50,50,,10000 euros net annuel 201820000 euros net annuel 2022
45d7e09d-6f01-4b03-baa4-eb8ed7fb030f,SAS Golden'age,100000,5,0,Nombre de parts détenu inconnu,0
ee3b9ab6-f6fe-4eb4-98a7-51e180222ce6,[Données non publiées],483000,100,1000,,0
ee3b9ab6-f6fe-4eb4-98a7-51e180222ce6,[Données non publiées],140000,50,250,,0
53dd5929-fbd8-4491-9ccb-3318a94fe9ba,SCI [Données non publiées],209846,25,4536,,11050
53dd5929-fbd8-4491-9ccb-3318a94fe9ba,SCI [Données non publiées],184551,30,4536,,11016
53dd5929-fbd8-4491-9ccb-3318a94fe9ba,SCI [Données non publiées],85074,25,50,,22241
53dd5929-fbd8-4491-9ccb-3318a94fe9ba,SCI [Données non publiées],130221,20,1924,,22241
53dd5929-fbd8-4491-9ccb-3318a94fe9ba,SCI [Données non publiées],139991,30,7800,,0
53dd5929-fbd8-4491-9ccb-3318a94fe9ba,SCI [Données non publiées],529192,40,2600,,53407
53dd5929-fbd8-4491-9ccb-3318a94fe9ba,SCI [Données non publiées],2144,34,34,,0
53dd5929-fbd8-4491-9ccb-3318a94fe9ba,SCI [Données non publiées],125000,50,150,,0
53dd5929-fbd8-4491-9ccb-3318a94fe9ba,SCI [Données non publiées],500,25,25,,0
53dd5929-fbd8-4491-9ccb-3318a94fe9ba,SCI [Données non publiées],31109,20,1600,,0
b1c626b1-184d-4d06-b5ea-faf5d51b1a34,CE Actions reseau,1539,,662,,0
b1c626b1-184d-4d06-b5ea-faf5d51b1a34,CE OPC RESEAU,9942,,0,,0
b1c626b1-184d-4d06-b5ea-faf5d51b1a34,SCPI IMMO PLACEMENT,0,,20,ANNEE 2019,1426
b1c626b1-184d-4d06-b5ea-faf5d51b1a34,ALSTOM,255,,6,,0
b1c626b1-184d-4d06-b5ea-faf5d51b1a34,AXA,1309,,83,,0
b1c626b1-184d-4d06-b5ea-faf5d51b1a34,CARREFOUR,819,,60,,0
b1c626b1-184d-4d06-b5ea-faf5d51b1a34,DANONE,220,,4,,0
b1c626b1-184d-4d06-b5ea-faf5d51b1a34,LVMH,1997,,5,,0
b1c626b1-184d-4d06-b5ea-faf5d51b1a34,STE GLE,249,,22,,0
b1c626b1-184d-4d06-b5ea-faf5d51b1a34,TOTAL,642,,22,,0
b1c626b1-184d-4d06-b5ea-faf5d51b1a34,VINCI,9583,,134,,0
b1c626b1-184d-4d06-b5ea-faf5d51b1a34,STE GLE PARTS DE FCP,3373,,47,31.12.2019,0
b1c626b1-184d-4d06-b5ea-faf5d51b1a34,ACTIONS EUROLIST,75994,,0,31.12.2019,0
b1c626b1-184d-4d06-b5ea-faf5d51b1a34,ST MICRO,791,,33,31.12.2019,0
b1c626b1-184d-4d06-b5ea-faf5d51b1a34,PUMA,683,,10,31.12.2019,0
b1c626b1-184d-4d06-b5ea-faf5d51b1a34,ENGIE,1716,,156,30.06.2020,0
b1c626b1-184d-4d06-b5ea-faf5d51b1a34,CREDIT AGRICOLE,876,,104,30.06.202,0
b1c626b1-184d-4d06-b5ea-faf5d51b1a34,SICAV DU LCL,13917,,271,,0
b1c626b1-184d-4d06-b5ea-faf5d51b1a34,LCL ACTION EURO,24715,,177,,0
f6d1a7af-144a-4426-8d3f-1da84b962e95,Néant,0,0,0,,Néant
b9791aa7-77d7-4156-b267-c601ce001c59,SCI [Données non publiées],189497,50,500,,0
8b913459-72fc-4313-b162-d296fc9d3e78,SCI [Données non publiées],150000,99,99,,15500
8b913459-72fc-4313-b162-d296fc9d3e78,SCI [Données non publiées],200000,99,99,,-79810
8b913459-72fc-4313-b162-d296fc9d3e78,SCI [Données non publiées],0,33,33,,-10154
8b913459-72fc-4313-b162-d296fc9d3e78,SCI [Données non publiées],90000,8,200,,3650
8b913459-72fc-4313-b162-d296fc9d3e78,SCI [Données non publiées],450000,2,20,,78
8b913459-72fc-4313-b162-d296fc9d3e78,SARL HARDY,50000,5,5,,929
0ac4987e-c53b-4a96-8d0b-b244687f8310,FIP SUMINA CORSE,8000,,200,,0
ee2fb352-7acf-497a-a920-34aeb9f43b25,open !,15053,1,14,,aucune
aa355ec2-5345-41fc-8593-56a05709a508,SCI [Données non publiées],470,94,47,- La SCI se compose de 50 parts sociales au prix de 10euros la part dont je possède 47 parts.,Néant
aa355ec2-5345-41fc-8593-56a05709a508,SCI [Données non publiées],500,33,50,"Le capital social est fixé à 1500 euros, il est divisé en 150 parts de 10 euros par part. Mon apport global est de 150 euros.",NEANT
eb7d8de5-d3db-472e-a6b0-af2cd5591ffe,SCI [Données non publiées],1500000,80,1000,"
        [Données non publiées]
    ",Aucune rémunération ni gratification
eb7d8de5-d3db-472e-a6b0-af2cd5591ffe,SAS JFC Conseil,1000,100,100,,0
36a0305e-374c-4d77-b34c-8dfa570b01f1,Presse Entreprises Formation et Conseil,8000,100,32,,0
0c239da0-2b62-4ecf-9579-9912042990ac,SCI [Données non publiées],9600,5,21,"Il s'agit d'une SCI immobilière qui loue le bien depuis le 24 septembre 2020. Le revenu est constitué du résultat locatif. L'évaluation des parts porte sur l'usufruit, valorisation au prix du marché des notaires pour le quartier.",88 € en 2020. Environ 600 à 700 € en 2021.
a08caa34-fbe2-4cc9-a07e-d7c6e0149b3f,SLE FINISTERE NORD,18460,,906,,228€/net/annuel/2016
e5e8b3e4-18d4-4730-952e-a333be5baec7,SAS BT Consulting Performance,1000,100,100,,0
a7cfd45a-bdb1-43e9-8132-61406d2a47c0,ADIDA PARTNERS,4630,16,800,,0
a7cfd45a-bdb1-43e9-8132-61406d2a47c0,GFV [Données non publiées],2500,,1,"
        [Données non publiées]
    ",0
a7cfd45a-bdb1-43e9-8132-61406d2a47c0,GFA [Données non publiées],330,33,33,,0
a7cfd45a-bdb1-43e9-8132-61406d2a47c0,GFA [Données non publiées],50000,,1,"
        [Données non publiées]
    ",0
a7cfd45a-bdb1-43e9-8132-61406d2a47c0,[Données non publiées],41361,50,1500,,0
a7cfd45a-bdb1-43e9-8132-61406d2a47c0,[Données non publiées],6410,50,1500,,-932 €
a7cfd45a-bdb1-43e9-8132-61406d2a47c0,[Données non publiées],38237,50,1500,,0
a7cfd45a-bdb1-43e9-8132-61406d2a47c0,[Données non publiées],18681,50,50,,-3727 €
a7cfd45a-bdb1-43e9-8132-61406d2a47c0,[Données non publiées],0,12,100,,0
a7cfd45a-bdb1-43e9-8132-61406d2a47c0,[Données non publiées],99890,25,125,,0
a7cfd45a-bdb1-43e9-8132-61406d2a47c0,[Données non publiées],15876,17,117,,0
a7cfd45a-bdb1-43e9-8132-61406d2a47c0,[Données non publiées],5326,17,100,,0
a7cfd45a-bdb1-43e9-8132-61406d2a47c0,GETLINK SE,341,,26,,0
a7cfd45a-bdb1-43e9-8132-61406d2a47c0,PS CACE [Données non publiées],50,,50,,0
a7cfd45a-bdb1-43e9-8132-61406d2a47c0,[Données non publiées],2355,,112,PEA,0
d8e51410-28f2-4975-9a67-562c832e53f0,SCI [Données non publiées],110000,25,20,"Société Civile Immobilière
        [Données non publiées]
    ",Revenus fonciers nets année 2020 : 1733 euros
d8e51410-28f2-4975-9a67-562c832e53f0,SFB SAS,100000,40,22140,,Dividendes nets perçus au titre de l'année 2020 : 27675 euros.
d8e51410-28f2-4975-9a67-562c832e53f0,VEOLIA SA,41820,,1500,actions détenues dans le cadre d'un PEA,Dividendes perçus 2020 : 750 euros
d8e51410-28f2-4975-9a67-562c832e53f0,AXA SA,22805,,1000,actions détenues dans le cadre d'un PEA,Dividendes perçus 2020 : 365 euros
d8e51410-28f2-4975-9a67-562c832e53f0,CAP GEMINI,37020,,200,actions détenues dans le cadre du PEA,"Dividendes perçus 2020 : 270,00 euros"
d8e51410-28f2-4975-9a67-562c832e53f0,FDJ,5772,,128,actions détenues dans le cadre d'un PEA,Dividendes perçus 2020 : 52.65 euros
d8e51410-28f2-4975-9a67-562c832e53f0,CREDIT AGRICOLE SA,6272,,535,actions détenues dans le cadre d'un PEA,0
92de272e-462a-4ed9-8c8f-2d1bc5fd429b,Accenture,7509,,37,"Actions détenues dans le cadre d'un plan d'achat d'actions de mon employeur, Accenture","Dividendes perçus en 2019 : 16,7 US$"
92de272e-462a-4ed9-8c8f-2d1bc5fd429b,Renault,603,,25,Actions détenues sur un compte-titre,"Aucune, détenues depuis avril 2020"
