uuid,nomSociete,evaluation,capitalDetenu,nombreParts,commentaire,remuneration,clean_name,GICS Sector,GICS Sub-Industry
d79a1096-df49-411c-ab29-9b07a82451ac,L'OREAL,9013,,20.0,,117,L OREAL,,
d79a1096-df49-411c-ab29-9b07a82451ac,LVMH,11004,,15.0,,128,LVMH,,
d79a1096-df49-411c-ab29-9b07a82451ac,MERCK KGAA,9367,,65.0,,69,MERCK KGAA,,
d79a1096-df49-411c-ab29-9b07a82451ac,PERNOD RICARD,8786,,55.0,,232,PERNOD RICARD,,
d79a1096-df49-411c-ab29-9b07a82451ac,SANOFI,11669,,130.0,,451,SANOFI,,
d79a1096-df49-411c-ab29-9b07a82451ac,SMURFIT KAPPA GROUP,9867,,275.0,,255,SMURFIT KAPPA GROUP,,
d79a1096-df49-411c-ab29-9b07a82451ac,ST MICROELECTRONICS,8138,,180.0,,32,ST MICROELECTRONICS,,
d79a1096-df49-411c-ab29-9b07a82451ac,TOTALENERGIES SE,10780,,175.0,,455,TOTALENERGIES,,
d79a1096-df49-411c-ab29-9b07a82451ac,ASTRAZENECA PLC,12197,,100.0,,252,ASTRAZENECA,,
d79a1096-df49-411c-ab29-9b07a82451ac,EPIROC AB -A-,10478,,575.0,,133,EPIROC AB A,,
d79a1096-df49-411c-ab29-9b07a82451ac,NESTLE SA,10530,,100.0,,183,NESTLE,,
d79a1096-df49-411c-ab29-9b07a82451ac,ROCHE HOLDING AG,10562,,40.0,,233,ROCHE HOLDING,,
d79a1096-df49-411c-ab29-9b07a82451ac,UNILEVER PLC,8332,,190.0,,277,UNILEVER,,
d79a1096-df49-411c-ab29-9b07a82451ac,ASML HOLDING N.V.,14334,,20.0,,Pas de rémunération,ASML HOLDING N V,,
d79a1096-df49-411c-ab29-9b07a82451ac,SCHNEIDER ELECTRIC SE,9368,,40.0,,Pas de rémunération,SCHNEIDER ELECTRIC,,
d79a1096-df49-411c-ab29-9b07a82451ac,FCP LAZARD INVEST. PEA-PME-A2D,17322,,90.0,,Pas de rémunération,FCP LAZARD INVEST PEA PME A2D,,
d79a1096-df49-411c-ab29-9b07a82451ac,GIVAUDAN,14250,,3.0,,Pas de rémunération,GIVAUDAN,,
d79a1096-df49-411c-ab29-9b07a82451ac,SMURFIT WESTROCK LIMITED,11680,,275.0,,Pas de rémunération,SMURFIT WESTROCK LIMITED,,
d79a1096-df49-411c-ab29-9b07a82451ac,ACCENTURE,18014,,60.0,,Pas de rémunération,ACCENTURE,Information Technology,IT Consulting & Other Services
d79a1096-df49-411c-ab29-9b07a82451ac,ALPHABET,17425,,120.0,,Pas de rémunération,ALPHABET,,
d79a1096-df49-411c-ab29-9b07a82451ac,AMAZON,18705,,110.0,,Pas de rémunération,AMAZON,Consumer Discretionary,Broadline Retail
d79a1096-df49-411c-ab29-9b07a82451ac,AMUND.S&P500 II.ETF(DH)-D- EUR,21442,,75.0,,Pas de rémunération,AMUND S&P500 II ETF DH D EUR,,
d79a1096-df49-411c-ab29-9b07a82451ac,BERKSHIRE HATHAWAY INC. -B-,18527,,45.0,,Pas de rémunération,BERKSHIRE HATHAWAY INC B,,
d79a1096-df49-411c-ab29-9b07a82451ac,EDR US VALUE,34897,,205.0,,Pas de rémunération,EDR US VALUE,,
d79a1096-df49-411c-ab29-9b07a82451ac,FCP LAZ.ACT.AMER.-PC H EUR(3D),51933,,150.0,,Pas de rémunération,FCP LAZ ACT AMER PC H EUR 3D,,
d79a1096-df49-411c-ab29-9b07a82451ac,KLA CORPORATION,18677,,27.0,,Pas de rémunération,KLA CORPORATION,Information Technology,Semiconductor Materials & Equipment
d79a1096-df49-411c-ab29-9b07a82451ac,MICROSOFT CORP,23573,,60.0,,Pas de rémunération,MICROSOFT CORP,,
d79a1096-df49-411c-ab29-9b07a82451ac,NVIDIA,23751,,27.0,,Pas de rémunération,NVIDIA,Information Technology,Semiconductors
d79a1096-df49-411c-ab29-9b07a82451ac,VISA INC,20436,,80.0,,Pas de rémunération,VISA,,
d79a1096-df49-411c-ab29-9b07a82451ac,LAZARD JAPON,18063,,15.0,,Pas de rémunération,LAZARD JAPON,,
d79a1096-df49-411c-ab29-9b07a82451ac,FCP LAZ. ACTS. EMERGENTES-R-3D,42692,,22.0,,Pas de rémunération,FCP LAZ ACTS EMERGENTES R 3D,,
d79a1096-df49-411c-ab29-9b07a82451ac,OFI INVEST PREC.METALS,12890,,10.0,,Pas de rémunération,OFI INVEST PREC METALS,,
f19807fb-9e9d-4a23-a31c-df34e6240d17,Al Louarn Conseil SASU,52000,100,1000.0,"
        [Données non publiées]
    ",0,AL LOUARN CONSEIL,,
98275a95-8eab-4bdc-89c4-f5fa0e8cc6a7,cerp rhin rhone,440652,0,23691.0,,"6928,32 en octobre 2016 9336 BRUT OCTOBRE 2019",CERP RHIN RHONE,,
98275a95-8eab-4bdc-89c4-f5fa0e8cc6a7,cerp Lorraine,5280,0,330.0,,"100,58 EN 2016 103,95EN2019",CERP LORRAINE,,
98275a95-8eab-4bdc-89c4-f5fa0e8cc6a7,filopix,0,0,0.0,"j'ai souscrit a 27 part de 1euros de valeur nominale+2627,53de prime d'émission soit 70970,31euros SOCIETE LIQUIDÉE",0,FILOPIX,,
7144ac32-cdbb-4c5e-b948-5ce10b3bbf88,Moody's,30000,,1623.0,participation non encore vestée,0,MOODY S,,
7144ac32-cdbb-4c5e-b948-5ce10b3bbf88,Johnson & Johsnon,75000,0,500.0,ceci est le reliquat de stock options partie prenante de mon bonus lorsque j'étais salariée du groupe Johnson & Johnson de 1998 à janv 2014,aucune rémunération,JOHNSON & JOHSNON,,
7144ac32-cdbb-4c5e-b948-5ce10b3bbf88,VOXX,16445,51,51.0,1er exercice clot le 31/12/19. Résultats positifs mais pas de distribution,0,VOXX,,
7144ac32-cdbb-4c5e-b948-5ce10b3bbf88,ASCEND,2550,25,2550.0,,0,ASCEND,,
d611c190-386e-4851-8e1a-579c88117401,Air liquide,33158,0,235.0,"pourcentage du capital détenu inconnu Toutes ces participations ne sont pas détenues en propre mais conjointement 
        [Données non publiées]
    
        [Données non publiées]
    ",10750€,AIR LIQUIDE,,
d611c190-386e-4851-8e1a-579c88117401,BNP Paribas,841,0,23.0,"pourcentage du capital détenu inconnu Toutes ces participations ne sont pas détenues en propre mais conjointement 
        [Données non publiées]
     
        [Données non publiées]
    ",- 705€,BNP PARIBAS,,
d611c190-386e-4851-8e1a-579c88117401,Danone,3841,0,67.0,"pourcentage du capital détenu inconnu Toutes ces participations ne sont pas détenues en propre mais conjointement 
        [Données non publiées]
    
        [Données non publiées]
    ",-654€,DANONE,,
d611c190-386e-4851-8e1a-579c88117401,l'oreal,14070,0,50.0,"pourcentage du capital détenu inconnu Toutes ces participations ne sont pas détenues en propre mais conjointement 
        [Données non publiées]
    
        [Données non publiées]
    ",5250€,L OREAL,,
d611c190-386e-4851-8e1a-579c88117401,Total,2273,0,71.0,"Pourcentage du capital détenu inconnu Toutes ces participations ne sont pas détenues en propre mais conjointement 
        [Données non publiées]
     
        [Données non publiées]
    ",- 795€,TOTAL,,
d611c190-386e-4851-8e1a-579c88117401,Nestlé,12730,0,125.0,"pourcentage du capital détenu inconnu Toutes ces participations ne sont pas détenues en propre mais conjointement 
        [Données non publiées]
     
        [Données non publiées]
    ",3760€,NESTLE,,
7d0a68b9-ff8a-4c90-aef0-17ecbe25493f,ADP,2652,,25.0,,0,ADP,,
7d0a68b9-ff8a-4c90-aef0-17ecbe25493f,Air France,2739,,535.0,,0,AIR FRANCE,,
7d0a68b9-ff8a-4c90-aef0-17ecbe25493f,Airbus,3591,,40.0,,0,AIRBUS,,
7d0a68b9-ff8a-4c90-aef0-17ecbe25493f,AXA,975,,50.0,,0,AXA,,
7d0a68b9-ff8a-4c90-aef0-17ecbe25493f,Crédit Agricole,2322,,225.0,,0,CREDIT AGRICOLE,,
7d0a68b9-ff8a-4c90-aef0-17ecbe25493f,ENGIE,501,,40.0,,0,ENGIE,,
7d0a68b9-ff8a-4c90-aef0-17ecbe25493f,Francaise des jeux,748,,20.0,,0,FRANCAISE DES JEUX,,
7d0a68b9-ff8a-4c90-aef0-17ecbe25493f,Société générale,4766,,280.0,,0,SOCIETE GENERALE,,
7d0a68b9-ff8a-4c90-aef0-17ecbe25493f,Tour eiffel,897,,30.0,,0,TOUR EIFFEL,,
7d0a68b9-ff8a-4c90-aef0-17ecbe25493f,Unibail rodam,4456,,69.0,,0,UNIBAIL RODAM,,
bddd4d94-1f2e-4c51-99e3-a0440717ae20,CORUM,3000,,3.0,,113€,CORUM,,
bddd4d94-1f2e-4c51-99e3-a0440717ae20,Arkadian,490,49,490.0,,0,ARKADIAN,,
bddd4d94-1f2e-4c51-99e3-a0440717ae20,Merile,1000,100,1000.0,,rémunération de mandat uniquement (section 3),MERILE,,
bddd4d94-1f2e-4c51-99e3-a0440717ae20,Kabestan,68000,100,100.0,,0,KABESTAN,,
ba1a1ad2-a90d-4b33-baa3-2144b6d110a5,cabinet de lattre,30000,31,3000.0,en 2020,6000 euros de dividendes,CABINET DE LATTRE,,
255af5f5-cdac-4b1e-9e11-726aa11a0799,ENGIE,778,,8.0,performance négative,0,ENGIE,,
fefd200d-d373-4967-80a1-013393f6cb76,MLK CONSULTING,20000,100,100.0,,10000,MLK CONSULTING,,
df43cdcb-6e8a-4d13-9f41-b42a23055241,SA Clinique Charcot,78000,2,39.0,,9750,SA CLINIQUE CHARCOT,,
ea23b20b-4fca-42af-825c-29185b3eeb84,MICHELIN,138,,4.0,,0,MICHELIN,,
ea23b20b-4fca-42af-825c-29185b3eeb84,CARBIOS,208,,10.0,,0,CARBIOS,,
2a086742-94f7-4a13-89d1-bf7a1cc709b5,GEFIP EUROLAND,62088,52,135.0,,0,GEFIP EUROLAND,,
2a086742-94f7-4a13-89d1-bf7a1cc709b5,SG Liquidité PEA,37045,31,2.0,,0,SG LIQUIDITE PEA,,
bcb1b5aa-db97-4890-9e02-76e191dae02c,Social Bar Strasbourg,202,,8.0,"Prise de participation dans le Social Bar en juin 2020, pas de rémunération prévue avant quelques années",0,SOCIAL BAR STRASBOURG,,
7e1906a4-cc86-410d-a754-182b541e3ec3,Editions Mordicus SARL,112,7,112.0,Valeur des parts = 1 €,0,EDITIONS MORDICUS,,
7e1906a4-cc86-410d-a754-182b541e3ec3,Les Piliers du Sud SA,1000,0,4.0,250 € l'action. 4 actions détenues,0,LES PILIERS DU SUD,,
7e1906a4-cc86-410d-a754-182b541e3ec3,ROCPLAST,483,33,33.0,,0,ROCPLAST,,
db05b051-ff09-4973-844a-7a24fd4a9365,Banque Populaire,22710,0,3000.0,"
        [Données non publiées]
    ",versement d'intérêts annuels,BANQUE POPULAIRE,,
c296bc4d-b2bd-4e57-a3bc-c0560e9f861e,EARL des Galets,210756,79,19689.0,Les revenus liés au Bénéfice Agricole de l'EARL sont déclarés dans la rubrique activités professionnelles.je suis titulaire uniquement de l'usufruit des parts sociales à hauteur de 79% suite à donation en 01.2023,0,EARL DES GALETS,,
c296bc4d-b2bd-4e57-a3bc-c0560e9f861e,SCEA Bertoroma,3887,51,255.0,Les revenus liés aux bénéfices agricoles de la SCEA on fait l'objet d'une déclaration dans la rubrique Activités professionnelles,0,SCEA BERTOROMA,,
b7f59856-debc-43a4-8da5-b6d9bc70adc2,anthropie,10000,9,33.0,,0,ANTHROPIE,,
a82629aa-c886-454d-8b60-22e11c86492f,CO-ACTIONS SCIC SARL,3050,,61.0,,0,CO ACTIONS SCIC,,
d9d12d84-182f-4beb-908b-39fe00a2f681,Coopérative Workinscop,700,21,35.0,,Aucune,COOPERATIVE WORKINSCOP,,
d9d12d84-182f-4beb-908b-39fe00a2f681,Coopérative Petra Patrimonia,1000,20,50.0,,Aucune,COOPERATIVE PETRA PATRIMONIA,,
d9d12d84-182f-4beb-908b-39fe00a2f681,Silver Sap,500,16,25.0,,Aucune,SILVER SAP,,
a42699d1-fd02-4774-8b94-78369a6d3232,SEGECO SARL,100000,10,50.0,,"0 € depuis 2018 
        [Données non publiées]
    ",SEGECO,,
f53e7828-ea06-4928-850b-e321a5206045,Air Liquide,669,,4.0,,"11,80 euros",AIR LIQUIDE,,
f53e7828-ea06-4928-850b-e321a5206045,Axa,674,,24.0,,"40,80 euros",AXA,,
f53e7828-ea06-4928-850b-e321a5206045,Bouygues,68,,2.0,,"3,60 euros",BOUYGUES,,
f53e7828-ea06-4928-850b-e321a5206045,Capgemini,519,,3.0,,"9,75 euros",CAPGEMINI,,
f53e7828-ea06-4928-850b-e321a5206045,Carrefour,34,,2.0,,"1,12 euros",CARREFOUR,,
f53e7828-ea06-4928-850b-e321a5206045,Crédit Agricole,24,,2.0,,"2,10 euros",CREDIT AGRICOLE,,
f53e7828-ea06-4928-850b-e321a5206045,Danone,173,,3.0,,"6,00 euros",DANONE,,
f53e7828-ea06-4928-850b-e321a5206045,Hermès,1863,,1.0,,"13,00 euros",HERMES,,
f53e7828-ea06-4928-850b-e321a5206045,FDJ,159,,5.0,,"6,85 euros",FDJ,,
f53e7828-ea06-4928-850b-e321a5206045,Pernod Ricard,1153,,7.0,,"32,90 euros",PERNOD RICARD,,
f53e7828-ea06-4928-850b-e321a5206045,Publicis Groupe,352,,5.0,,"14,50 euros",PUBLICIS GROUPE,,
f53e7828-ea06-4928-850b-e321a5206045,Renault,172,,5.0,,"1,25 euros",RENAULT,,
f53e7828-ea06-4928-850b-e321a5206045,Sanofi,432,,5.0,,"17,80 euros",SANOFI,,
f53e7828-ea06-4928-850b-e321a5206045,Sodexo,400,,4.0,,"9,60 euros",SODEXO,,
f53e7828-ea06-4928-850b-e321a5206045,Ubisoft Entertain,117,,4.0,,0,UBISOFT ENTERTAIN,,
f53e7828-ea06-4928-850b-e321a5206045,Valeo,125,,10.0,,"3,80 euros",VALEO,,
f53e7828-ea06-4928-850b-e321a5206045,Airbus,522,,4.0,,"7,20 euros",AIRBUS,,
f53e7828-ea06-4928-850b-e321a5206045,Solway,199,,2.0,,"6,02 euros",SOLWAY,,
f53e7828-ea06-4928-850b-e321a5206045,Stellantis,145,,8.0,,"10,72 euros",STELLANTIS,,
9afe42ba-9657-4a0d-8806-16f01556b460,Myvetdev,20041,,409.0,Achat d’actions à 49 € datant du 30 juin 2022,0,MYVETDEV,,
9afe42ba-9657-4a0d-8806-16f01556b460,Vetdev,10000,,10000.0,Achat de 10000 obligations à 1 euros le 30/6/2022,0,VETDEV,,
e8eaee98-cc76-4266-b0fc-588c3e872437,SARL VMF,762,10,100.0,Gérante non rémunérée de cette société en cours de liquidation,0,SARL VMF,,
d93735b7-c7b8-4197-9f14-885ab367922f,Baluchon - A table citoyens,500000,33,500.0,"Les statuts de ca société, agréée entreprise solidaire d'utilité sociale et entreprise d'insertion, prévoit que la rémunération du capital ne peut pas excéder celle du livret A. L'évaluation de la valeur des parts n'est pas facile dans cette période post-covid qui a fortement touché les activités traiteurs et événementiels qui constituent 80 % de l'activité de la société.",0 - aucun dividende versé depuis la création de la société -,BALUCHON A TABLE CITOYENS,,
d93735b7-c7b8-4197-9f14-885ab367922f,BALUCHON SAS,80000,33,333.0,,0 - 0 divende versé depuis la création de cette entreprise de l'économie sociale et solidaire.,BALUCHON,,
9b8795cb-dae7-42b8-a6c5-455a6e728ef7,INTERGESTION (Cristal Rente),120204,,235.0,,8986 € brut,INTERGESTION CRISTAL RENTE,,
9b8795cb-dae7-42b8-a6c5-455a6e728ef7,TACOUN Monique,165376,100,1.0,,8253 € brut,TACOUN MONIQUE,,
3bc66aa5-a4c8-4970-817b-458143f2b10d,accor,1713,,55.0,,57€ dividende annuel,ACCOR,,
3bc66aa5-a4c8-4970-817b-458143f2b10d,atari,1155,,3040.0,,0,ATARI,,
3bc66aa5-a4c8-4970-817b-458143f2b10d,bouygues,1736,,50.0,,0,BOUYGUES,,
3bc66aa5-a4c8-4970-817b-458143f2b10d,electricité de madagascar,1338,,408.0,,0,ELECTRICITE DE MADAGASCAR,,
3bc66aa5-a4c8-4970-817b-458143f2b10d,elior,883,,150.0,,36€ dividende annuel,ELIOR,,
3bc66aa5-a4c8-4970-817b-458143f2b10d,engie,3407,,275.0,,131€ dividende annuel,ENGIE,,
3bc66aa5-a4c8-4970-817b-458143f2b10d,europcar,562,,660.0,,0,EUROPCAR,,
3bc66aa5-a4c8-4970-817b-458143f2b10d,groupe georges,1346,0,50.0,,16€ dividende annuel,GROUPE GEORGES,,
3bc66aa5-a4c8-4970-817b-458143f2b10d,haulotte,626,,115.0,,25€ dividende annuel,HAULOTTE,,
3bc66aa5-a4c8-4970-817b-458143f2b10d,lucibel,940,,800.0,,0,LUCIBEL,,
3bc66aa5-a4c8-4970-817b-458143f2b10d,orange,1630,,160.0,,112€ dividende annuel,ORANGE,,
3bc66aa5-a4c8-4970-817b-458143f2b10d,solocal,838,,281.0,,0,SOLOCAL,,
3bc66aa5-a4c8-4970-817b-458143f2b10d,technip,1997,,250.0,,65€ dividende annuel,TECHNIP,,
3bc66aa5-a4c8-4970-817b-458143f2b10d,vallourec,683,,24.0,,0,VALLOUREC,,
5e9757ec-1186-4483-ab2e-6e5a022d81e3,FIDUGO,7221337,94,26647.0,,Pas de rémunération ou gratification perçue,FIDUGO,,
5e9757ec-1186-4483-ab2e-6e5a022d81e3,Compagnie Fiduciaire de la Colline d'Anfa,1719,0,1.0,,Pas de rémunération ou gratification perçue,COMPAGNIE FIDUCIAIRE DE LA COLLINE D ANFA,,
5e9757ec-1186-4483-ab2e-6e5a022d81e3,Quincaillerie d'Aix,440,0,5.0,,Pas de rémunération ou gratification perçue,QUINCAILLERIE D AIX,,
5e9757ec-1186-4483-ab2e-6e5a022d81e3,Descours et Cabaud,275,,1.0,,Pas de rémunération ou gratification perçue,DESCOURS ET CABAUD,,
5e9757ec-1186-4483-ab2e-6e5a022d81e3,DANONE,24390,,813.0,Actions en indivision à 50% valeur totale des 813 actions : 48780 Euros,Pas de rémunération ou gratification perçue,DANONE,,
a3fff8c3-3f16-442b-86cb-2f1c327f9db2,CERALP FINANCE,1800000,32,2650.0,DIVIDENDE ANNUEL BRUT,83711€,CERALP FINANCE,,
a3fff8c3-3f16-442b-86cb-2f1c327f9db2,SOLOTRA,208215,33,200.0,DIVIDENDE ANNUEL BRUT,4950,SOLOTRA,,
a3fff8c3-3f16-442b-86cb-2f1c327f9db2,SOFIVIA,107104,15,2500.0,,0,SOFIVIA,,
a3fff8c3-3f16-442b-86cb-2f1c327f9db2,LES VIANNIERES,44458,33,5000.0,,0,LES VIANNIERES,,
d4dc764f-920f-4432-a9d0-4a99c184e721,SAS CVPConseil,105674,100,100.0,,Dividendes au titre de : l'exercice 2024 : 30000 euros,SAS CVPCONSEIL,,
50ab419d-b615-4572-a14a-42966703f1e6,BCAF,2971238,100,5000.0,Le montant pour évaluer la valeur des parts est celui des capitaux propres de l'entreprise au 31/12/19,En 2019 : 147 619€ net en tant que gérant 100 000 € de dividendes bruts en 2019,BCAF,,
50ab419d-b615-4572-a14a-42966703f1e6,IDF ENVIRONNEMENT,190820,10,100.0,Valeur des parts évalué avec le montant des capitaux propres,29320 € de dividendes brut 2019,IDF ENVIRONNEMENT,,
50ab419d-b615-4572-a14a-42966703f1e6,SARL Cave des Grattes Ciel,58242,45,450.0,Evaluation selon les capitaux propres au 31/12/19,Sans objet,SARL CAVE DES GRATTES CIEL,,
50ab419d-b615-4572-a14a-42966703f1e6,SARL SCOP LE BIERISTAN,2000,17,40.0,"Evaluation selon l'apport initial (statuts SCOP) Le capital détenu était de 16,67% à la création le 06/08/14. Le capital est variable, le % détenu actuellement est inconnu.",2TR Produis de placement (titres participatifs) : 995€ en 2019,SARL SCOP LE BIERISTAN,,
50ab419d-b615-4572-a14a-42966703f1e6,SARL Pizzeria Tonkin,22912,38,379.0,Evaluation selon la valeur des capitaux propres au 31/12/19,Sans objet,SARL PIZZERIA TONKIN,,
50ab419d-b615-4572-a14a-42966703f1e6,SCIC SA ENERCOOP,1000,0,10.0,Détention de 10 parts de 100€,Sans objet,SCIC SA ENERCOOP,,
50ab419d-b615-4572-a14a-42966703f1e6,SCA ENERGIE PARTAGEE,1020,0,10.0,% de détention inconnu Valeur estimée selon l'attestation de titres du 20/10/17,Sans objet,SCA ENERGIE PARTAGEE,,
50ab419d-b615-4572-a14a-42966703f1e6,SAS PIMOUSSE,5000,25,500.0,Création le 07/06/19 Evaluation selon apport initial,Sans objet,SAS PIMOUSSE,,
50ab419d-b615-4572-a14a-42966703f1e6,SAS LA NEF,9000,0,300.0,Capital actuel de la NEF variable et inconnu Evaluation selon la valeur initiale,Sans objet,SAS LA NEF,,
50ab419d-b615-4572-a14a-42966703f1e6,SARL SCOP LA MACHINE,9600,49,192.0,Création le 03/01/20 Evaluation selon l'apport initial,Sans objet,SARL SCOP LA MACHINE,,
50ab419d-b615-4572-a14a-42966703f1e6,Crédit Mutuel,55018,0,55018.0,Capital inconnu du Crédit Mutuel Evaluation selon relevé de compte Crédit Mutuel du 18/07/20,854€ en 2019,CREDIT MUTUEL,,
50ab419d-b615-4572-a14a-42966703f1e6,SAS UN DEUX TOITS SOLEIL,100,0,2.0,Capital variable inconnu Evaluation selon l'apport du 23/11/17,Sans objet,SAS UN DEUX TOITS SOLEIL,,
50ab419d-b615-4572-a14a-42966703f1e6,SCIC SARL VILLAGES VIVANTS,1000,1,5.0,Capital variable de 96600€ initialement lors de la création 2018. Evaluation selon l'apport initial,Sans objet,SCIC SARL VILLAGES VIVANTS,,
27a9a2d5-e4cb-4997-a03e-ed604fad9b1f,Amundi Label tresorerie,208,,0.0,,4 14€,AMUNDI LABEL TRESORERIE,,
59834d54-c529-4aab-a0b3-3c13c6d34ef9,SPFPL FIRMIN,1240774,100,100.0,ACTIF DETENUS 2568000 PASSIF BANCAIRE ET FINANCIER 2160000,0,SPFPL FIRMIN,,
59834d54-c529-4aab-a0b3-3c13c6d34ef9,selarl pharmacie jenner,351,,1.0,,0,SELARL PHARMACIE JENNER,,
59834d54-c529-4aab-a0b3-3c13c6d34ef9,axa,13520,0,400.0,,572 dividendes 2021 680 2023,AXA,,
59834d54-c529-4aab-a0b3-3c13c6d34ef9,bnp paribas,26318,,385.0,,975 en 2023,BNP PARIBAS,,
59834d54-c529-4aab-a0b3-3c13c6d34ef9,credit agricole,14475,,1000.0,,400 en 2022 525 EN 2023,CREDIT AGRICOLE,,
59834d54-c529-4aab-a0b3-3c13c6d34ef9,eurazeo,12352,,150.0,,225 en 2022 330 EN 2023,EURAZEO,,
59834d54-c529-4aab-a0b3-3c13c6d34ef9,fnac darty,2584,,80.0,,80 en 2021 112 en 2023,FNAC DARTY,,
59834d54-c529-4aab-a0b3-3c13c6d34ef9,l oreal,17430,,40.0,,280 EN 2021 420 EN 2023,L OREAL,,
59834d54-c529-4aab-a0b3-3c13c6d34ef9,orange,5242,,500.0,,400 en 2021 200 en 2023,ORANGE,,
59834d54-c529-4aab-a0b3-3c13c6d34ef9,pernod ricard,5660,,40.0,,53.2 EN 2021 187 EN 2023,PERNOD RICARD,,
59834d54-c529-4aab-a0b3-3c13c6d34ef9,safran,13487,,65.0,,43 en 2021 135 en 2023,SAFRAN,,
59834d54-c529-4aab-a0b3-3c13c6d34ef9,sanofi,18324,,200.0,,640 en 2021 712 en 2023,SANOFI,,
59834d54-c529-4aab-a0b3-3c13c6d34ef9,schneider electric,9513,,45.0,,390 EN 2021 267 EN 2023,SCHNEIDER ELECTRIC,,
59834d54-c529-4aab-a0b3-3c13c6d34ef9,thales,31330,,200.0,,272 en 2021 448 en 2023,THALES,,
59834d54-c529-4aab-a0b3-3c13c6d34ef9,total energies,8167,,120.0,,79.20 EN 2021 264 EN 2023,TOTAL ENERGIES,,
59834d54-c529-4aab-a0b3-3c13c6d34ef9,vinci,11015,,100.0,,65 EN 2021 405 EN 2023,VINCI,,
59834d54-c529-4aab-a0b3-3c13c6d34ef9,AMUNDI,9547,,150.0,,0,AMUNDI,,
59834d54-c529-4aab-a0b3-3c13c6d34ef9,STELLANTIS,10879,,475.0,,0,STELLANTIS,,
59834d54-c529-4aab-a0b3-3c13c6d34ef9,VALLOUREC,4475,,270.0,,0,VALLOUREC,,
59834d54-c529-4aab-a0b3-3c13c6d34ef9,RENAULT,11195,,240.0,,0,RENAULT,,
10fc08e9-e3be-4426-a36b-0428ffa226b1,Caisse locale du Crédit Agricole Dieppe,165,,111.0,"111 parts sociales à 1,5€/part","Intérêts nets en 2020 : 2,22€",CAISSE LOCALE DU CREDIT AGRICOLE DIEPPE,,
856297a2-83b1-49b5-8398-d9ef7b2a5699,AB SCIENCES,4750,,500.0,PLAN D'EPARGNE EN ACTION,0,AB SCIENCES,,
856297a2-83b1-49b5-8398-d9ef7b2a5699,BIOPHYTIS,1926,,3000.0,PLAN D’ÉPARGNE EN ACTION,0,BIOPHYTIS,,
856297a2-83b1-49b5-8398-d9ef7b2a5699,CELLECTIS,2933,,190.0,PLAN D'EPARGNE EN ACTION,0,CELLECTIS,,
856297a2-83b1-49b5-8398-d9ef7b2a5699,INTEGRAGEN,2180,,1000.0,PLAN D'EPARGNE EN ACTION,0,INTEGRAGEN,,
856297a2-83b1-49b5-8398-d9ef7b2a5699,NANOBIOTIX,3214,,470.0,PLAN D'EPARGNE EN ACTION,0,NANOBIOTIX,,
856297a2-83b1-49b5-8398-d9ef7b2a5699,SENSORION,4800,,3000.0,PLAN D'EPARGNE EN ACTION,0,SENSORION,,
73281a6d-c3d9-49b1-bb3c-d832d376a87c,CENTRE DE CONSEIL EN CONSTRUCTION,510,51,510.0,,0,CENTRE DE CONSEIL EN CONSTRUCTION,,
1b9e9a92-9411-4d61-9562-3c96143cb851,EARL des bouleaux,0,32,320.0,,0,EARL DES BOULEAUX,,
7e863613-4669-4e5e-89e5-0880df3e4a2c,SARL LAVAGE AUTO CONFOLENS,3900,52,52.0,,0,SARL LAVAGE AUTO CONFOLENS,,
8853daac-efc7-4644-b32c-2fbd63bc53d7,SELARL PHARMACIE BATAILLE,847895,54,2760.0,"
        [Données non publiées]
    ",Rémunération de gérance 2020 de 100 999 €.,SELARL PHARMACIE BATAILLE,,
c3947449-ed90-46d0-b67f-6a61288980aa,Crédit cooperatif,15000,,983.0,,153,CREDIT COOPERATIF,,
1c60f76c-de80-4932-89d9-9d0825763462,SCP MARIE LOUISE,1000,50,249.0,,0 EUR,SCP MARIE LOUISE,,
1c60f76c-de80-4932-89d9-9d0825763462,SCP CHARLES,68000,50,249.0,,0,SCP CHARLES,,
1c60f76c-de80-4932-89d9-9d0825763462,SCP BRUNETTI,0,50,249.0,,0 EUR,SCP BRUNETTI,,
1c60f76c-de80-4932-89d9-9d0825763462,SICI,5000,34,34.0,,107902,SICI,,
1c60f76c-de80-4932-89d9-9d0825763462,SARL CHAIX DECORATION,600000,99,99.0,GERANT NON SALARIE,6000,SARL CHAIX DECORATION,,
1871e10a-7a01-46c9-a9f0-ebaa9ac6154d,HOLCAR,16114000,98,760.0,,REMUNERATION NET 120625,HOLCAR,,
1871e10a-7a01-46c9-a9f0-ebaa9ac6154d,BELLIFONTAINE,394713,100,500.0,,AUCUNE REMUNERATIONS,BELLIFONTAINE,,
1871e10a-7a01-46c9-a9f0-ebaa9ac6154d,BIG,21120,16,162.0,,AUCUNE REMUNERATIONS,BIG,,
1871e10a-7a01-46c9-a9f0-ebaa9ac6154d,PODOMA,191452,33,10000.0,,AUCUNE REMUNERATIONS,PODOMA,,
1871e10a-7a01-46c9-a9f0-ebaa9ac6154d,SOGRITA,3315720,99,5001.0,,SALAIRE NET 22206,SOGRITA,,
1871e10a-7a01-46c9-a9f0-ebaa9ac6154d,TTT,93338,50,200.0,,AUCUNE REMUNERATIONS,TTT,,
